ID,Net_Income_to_Total_Assets,ROA_before_interest_percent_after_tax,Net_profit_before_tax_to_Paid_in_capital,Net_Income_to_Stockholders_Equity,Operating_profit_Paid_in_capital,Total_Asset_Turnover,Total_expense_to_Assets
id_4642,0.739111151,0.411197122,0.146165448,0.833539323,0.075138014,0.107946027,0.042556968
id_2698,0.79043042,0.522350632,0.167159339,0.83971726,0.091496084,0.218890555,0.042563227
id_2007,0.803251701,0.546391191,0.177965463,0.841090998,0.104336639,0.268365817,0.04257072
id_1580,0.796427995,0.543229394,0.16923309,0.840096464,0.097179475,0.136431784,0.042580025
id_2553,0.792901909,0.545300916,0.166608853,0.839612837,0.106070969,0.034482759,0.04258308
id_4456,0.852116561,0.626635412,0.205881909,0.843833739,0.126606087,0.175412294,0.042589336
id_4104,0.808238819,0.561055386,0.177475304,0.841255563,0.104572769,0.467766117,0.042617386
id_4216,0.849597351,0.637265591,0.191335495,0.843469532,0.101193675,0.112443778,0.042621036
id_4042,0.787147017,0.516081553,0.165734108,0.839587083,0.092790724,0.055472264,0.042623457
id_1748,0.770722568,0.49242259,0.161171857,0.838569413,0.084224925,0.03898051,0.042624646
id_0043,0.81356776,0.566888356,0.18026544,0.841197467,0.107243474,0.107946027,0.042633752
id_2148,0.728265036,0.439053642,0.150177211,0.832983091,0.094671617,0.00149925,0.042658013
id_1548,0.797125833,0.532708242,0.170665862,0.840097532,0.097114335,0.037481259,0.042667647
id_6764,0.824987351,0.580298735,0.18341754,0.84168288,0.116656082,0.166416792,0.042678939
id_5599,0.839282978,0.629306585,0.214388055,0.843569784,0.154347224,0.20089955,0.042686586
id_6476,0.851631379,0.631214566,0.226724983,0.84277922,0.151513671,0.064467766,0.042709045
id_3100,0.797836554,0.534670737,0.171819621,0.840164531,0.108358982,0.106446777,0.042711964
id_0713,0.712650671,0.373419102,0.147002489,0.833997261,0.07621281,0.023988006,0.042728225
id_5226,0.809941661,0.555767553,0.177505467,0.841087816,0.102545312,0.407796102,0.042742775
id_5379,0.816215971,0.567542521,0.181585099,0.84136454,0.11525559,0.134932534,0.042745169
id_1428,0.722031152,0.333951156,0.145818566,0.835726254,0.084371489,0.002998501,0.042748485
id_1819,0.727031598,0.417357174,0.144355629,0.835235185,0.082922142,0.08095952,0.042788999
id_4220,0.814740213,0.564871348,0.177324485,0.841277539,0.10331884,0.172413793,0.04279589
id_6031,0.797574734,0.533307894,0.16931604,0.84012708,0.09852297,0.070464768,0.042820158
id_0672,0.832090523,0.602376799,0.196651836,0.843158467,0.12409823,0.134932534,0.042857408
id_3235,0.848083728,0.651929786,0.257838775,0.846308984,0.196239842,0.995502249,0.042862208
id_3800,0.749510093,0.453772351,0.150229998,0.837571698,0.076245379,0.053973013,0.042881723
id_5210,0.799459758,0.542084605,0.174692708,0.840666341,0.122933867,0.24137931,0.042914902
id_4970,0.854952009,0.641517662,0.219244401,0.843981539,0.142687316,0.296851574,0.042922398
id_3819,0.852432964,0.624836459,0.232652138,0.843055353,0.156342111,0.131934033,0.042984399
id_1839,0.772396055,0.495747928,0.150697534,0.836524743,0.087392317,0.176911544,0.042994461
id_2808,0.755144193,0.472852159,0.145705452,0.836257113,0.083508395,0.04197901,0.042997684
id_4960,0.747624086,0.446085914,0.14958148,0.834485131,0.083198984,0.071964018,0.042998711
id_2733,0.85287974,0.63797427,0.204969459,0.84364851,0.106559513,0.289355322,0.043034892
id_1956,0.746465628,0.459223724,0.125013197,0.825890306,0.066156953,0.224887556,0.043044016
id_1728,0.796130974,0.531617968,0.169919312,0.840053341,0.095534711,0.152923538,0.043050032
id_6199,0.839294488,0.608100741,0.216929342,0.843030335,0.122461609,0.196401799,0.043075257
id_0620,0.767947984,0.488006978,0.148985748,0.837623303,0.096194245,0.07946027,0.043076455
id_6467,0.821174907,0.572721326,0.182354272,0.841665493,0.110614425,0.155922039,0.043086372
id_5932,0.820883773,0.577245966,0.185182113,0.841776484,0.09852297,0.107946027,0.043090143
id_3523,0.893521933,0.724269516,0.242930397,0.845528758,0.171625385,0.218890555,0.043091945
id_2800,0.85935799,0.665013083,0.228700701,0.845151256,0.119033661,0.305847076,0.043099863
id_2640,0.835508329,0.61202573,0.308664505,0.843696759,0.239565522,0.16191904,0.043103892
id_4467,0.880578389,0.675207152,0.225895483,0.844833791,0.160991418,0.142428786,0.043106885
id_4950,0.788837592,0.521096816,0.164799035,0.839480438,0.104971746,0.211394303,0.04313644
id_3496,0.836624839,0.598397296,0.193288591,0.842076417,0.126068689,0.106446777,0.043148117
id_4478,0.855278639,0.636011775,0.218716537,0.843511266,0.144690345,0.133433283,0.043190221
id_5178,0.799854818,0.54230266,0.170213408,0.840324743,0.099980458,0.124437781,0.043208452
id_3108,0.822349364,0.578935892,0.184526054,0.841921134,0.113333985,0.163418291,0.043233855
id_4375,0.796539259,0.535106847,0.169662921,0.840113364,0.101250672,0.352323838,0.043238411
id_2837,0.826921573,0.590056694,0.210843828,0.842396068,0.142500041,0.115442279,0.043304464
id_5090,0.790245941,0.525730484,0.165801976,0.83948265,0.094109792,0.191904048,0.043322401
id_3590,0.788626431,0.519679459,0.166737048,0.839551285,0.089582621,0.127436282,0.043342503
id_3221,0.817472652,0.567269952,0.17470779,0.841114215,0.102781442,0.103448276,0.043342732
id_4133,0.862441967,0.667139119,0.212570696,0.8444355,0.143615549,0.163418291,0.043345059
id_3398,0.800081349,0.539849542,0.170869467,0.840400801,0.097195759,0.131934033,0.0433761
id_0624,0.800163496,0.548735281,0.173327803,0.840454341,0.105492859,0.172413793,0.043377977
id_5345,0.830568527,0.592400785,0.189020436,0.842158753,0.114701907,0.137931034,0.043393064
id_5225,0.780699504,0.507686437,0.162732826,0.838832302,0.098408976,0.175412294,0.04340084
id_3374,0.844718113,0.622110772,0.183779504,0.842388335,0.1067875,0.062968516,0.043433346
id_3266,0.849222868,0.629633668,0.186117186,0.843391469,0.113513117,0.184407796,0.04343745
id_4470,0.767652171,0.490787178,0.158102707,0.837878299,0.094484342,0.127436282,0.043448443
id_2437,0.747472924,0.46091365,0.158570244,0.837714058,0.08352468,0.037481259,0.043493736
id_6076,0.820335949,0.572666812,0.184609004,0.841741318,0.103237416,0.173913043,0.043512708
id_1936,0.763356808,0.492804187,0.150772943,0.834688254,0.067158467,0.311844078,0.043535382
id_1659,0.743705627,0.459877889,0.148880175,0.835192924,0.082278893,0.019490255,0.043536707
id_1072,0.744289232,0.460586568,0.12968102,0.834784473,0.088296123,0.11994003,0.043567086
id_3799,0.828250495,0.587876145,0.179375613,0.841943619,0.104833325,0.12143928,0.043598117
id_6515,0.883843025,0.71674662,0.283515572,0.844879549,0.224282248,0.137931034,0.043642819
id_5487,0.828175243,0.586186219,0.193265968,0.84220461,0.133413129,0.155922039,0.04365861
id_2770,0.818763744,0.572285216,0.199698364,0.841650563,0.131524093,0.116941529,0.043695832
id_1592,0.795107238,0.535979067,0.168230149,0.839962459,0.09753774,0.353823088,0.04370067
id_3428,0.838028232,0.609954208,0.189834854,0.843027566,0.123357272,0.215892054,0.043707047
id_1909,0.715365571,0.361371566,0.14046452,0.833633019,0.068567101,0.077961019,0.043720626
id_3410,0.827093327,0.58678587,0.183900158,0.842112298,0.112267331,0.155922039,0.043746219
id_0641,0.801101597,0.544101614,0.176691049,0.840476632,0.103953947,0.089955022,0.043763423
id_6626,0.800971687,0.540503707,0.17346354,0.840500059,0.100330581,0.328335832,0.043774416
id_0047,0.813580403,0.563508504,0.181652967,0.841274522,0.112055629,0.191904048,0.043792261
id_4532,0.841721597,0.623201047,0.186501772,0.8427613,0.107219047,0.15892054,0.043793805
id_3000,0.806816983,0.559474488,0.179873313,0.841219788,0.108008859,0.190404798,0.043802033
id_5214,0.855317584,0.646205844,0.217675892,0.843958021,0.122925725,0.094452774,0.043809575
id_5684,0.814783652,0.564489751,0.184171631,0.841396703,0.125392871,0.139430285,0.043815818
id_1403,0.808295368,0.567433493,0.178289722,0.84127088,0.106079112,0.311844078,0.043870376
id_3150,0.803745389,0.549989097,0.170922253,0.84074404,0.100517856,0.08095952,0.043937459
id_5404,0.821303974,0.580734845,0.186471608,0.841989554,0.116916638,0.164917541,0.043941671
id_5565,0.852287608,0.63579372,0.205105196,0.843707823,0.142459329,0.220389805,0.04395727
id_4011,0.799281825,0.538813781,0.169331121,0.840373008,0.098262413,0.191904048,0.04396127
id_6727,0.798091501,0.534234627,0.172762235,0.840154,0.096682789,0.100449775,0.043961765
id_5647,0.770587027,0.491386829,0.157861398,0.838387324,0.096650219,0.07946027,0.043963485
id_5607,0.827148537,0.594690362,0.1925345,0.842860966,0.122795447,0.16041979,0.043963617
id_6655,0.802412306,0.545518971,0.174700249,0.840633552,0.099956031,0.059970015,0.043978653
id_3269,0.840184071,0.612952464,0.202948496,0.842351648,0.144226228,0.113943028,0.043998164
id_0079,0.825485714,0.582315744,0.187225699,0.842005284,0.114050515,0.112443778,0.044004249
id_5675,0.695942733,0.379306585,0.152198175,0.832754015,0.078044848,0.035982009,0.044013904
id_2662,0.83837365,0.613824684,0.198461654,0.843264262,0.115304444,0.187406297,0.044042491
id_3826,0.825943884,0.576155691,0.187165372,0.841744029,0.119261648,0.473763118,0.044054924
id_5901,0.723120734,0.415013083,0.133029183,0.832500082,0.079225495,0.061469265,0.044063791
id_3974,0.841183357,0.61011775,0.202624236,0.843018196,0.137525038,0.205397301,0.044087475
id_0418,0.81855434,0.575719581,0.191840736,0.842184578,0.127241194,0.298350825,0.044134656
id_3265,0.872535777,0.69559529,0.214244778,0.845044864,0.147010927,0.203898051,0.044144452
id_1737,0.750506801,0.451482774,0.148284443,0.836093718,0.083369974,0.052473763,0.044145285
id_5411,0.813522027,0.571412996,0.181577558,0.841516302,0.116069829,0.202398801,0.044220645
id_3965,0.800320754,0.539413432,0.170432094,0.840328321,0.097488886,0.113943028,0.04423643
id_4138,0.809032628,0.558002617,0.179134304,0.841290714,0.106282671,0.191904048,0.044245777
id_2890,0.817969861,0.572557785,0.177633663,0.841190621,0.116672366,0.151424288,0.04428391
id_2203,0.732403887,0.442269952,0.147334289,0.83396608,0.092057909,0.028485757,0.044333121
id_3284,0.847615476,0.646423899,0.196666918,0.843239273,0.130685427,0.1994003,0.044345139
id_1132,0.809322232,0.556912342,0.177709072,0.841005642,0.104556484,0.230884558,0.044354824
id_2780,0.738685644,0.449138683,0.151579821,0.835935718,0.088857948,0.08095952,0.044355834
id_4867,0.750976735,0.45769734,0.125480733,0.835272261,0.05332454,0.044977511,0.044360635
id_6412,0.758175287,0.471870911,0.130495438,0.833414062,0.078468253,0.124437781,0.044370473
id_3872,0.813879922,0.55936546,0.178681849,0.841029267,0.104352924,0.190404798,0.044384359
id_6190,0.777942821,0.502453118,0.159422366,0.838868114,0.082816291,0.125937031,0.044424226
id_0751,0.86585678,0.664740515,0.225925647,0.845283692,0.160087612,0.224887556,0.044425132
id_3478,0.837467761,0.600523332,0.187135209,0.842400413,0.115263732,0.137931034,0.044443572
id_0037,0.784384879,0.516354121,0.163471835,0.839028885,0.097106193,0.064467766,0.044445132
id_0577,0.739881583,0.455298735,0.120119146,0.82103204,0.083060563,0.071964018,0.044445994
id_4155,0.779217467,0.508340602,0.158494834,0.837163998,0.105313726,0.233883058,0.04445667
id_3351,0.83090251,0.593600087,0.192994495,0.841929525,0.130693569,0.136431784,0.04448241
id_5470,0.812136426,0.56023768,0.180325767,0.841448795,0.109604768,0.184407796,0.044484116
id_3990,0.806803195,0.549607501,0.172762235,0.840599511,0.09869396,0.089955022,0.044489863
id_5763,0.817614993,0.569559529,0.182165749,0.841378812,0.112438321,0.16191904,0.044495
id_1919,0.788901786,0.522514174,0.17105799,0.839400221,0.103066426,0.190404798,0.044511826
id_6548,0.798789085,0.536197122,0.170296358,0.840216185,0.09328741,0.139430285,0.044512236
id_5776,0.80917343,0.559638029,0.178259558,0.841074782,0.110948263,0.191904048,0.044520244
id_5616,0.763570691,0.480811164,0.160214162,0.837421161,0.096137248,0.137931034,0.044531323
id_3151,0.817078702,0.567542521,0.176645803,0.841238222,0.101266957,0.113943028,0.044546008
id_6475,0.805982236,0.548190144,0.171714049,0.840528186,0.096886348,0.043478261,0.044557784
id_5372,0.807152354,0.556421718,0.178802504,0.841380145,0.109075513,0.188905547,0.044562272
id_6423,0.812919241,0.560401221,0.17611794,0.840938445,0.100298012,0.053973013,0.044577099
id_6779,0.79683064,0.535597471,0.169662921,0.840121316,0.1082857,0.124437781,0.044579075
id_4624,0.820890681,0.5809529,0.184593922,0.842349738,0.120653997,0.220389805,0.044594019
id_5057,0.752347323,0.466255997,0.150214916,0.836512513,0.090242155,0.148425787,0.044599492
id_6565,0.872322664,0.675806803,0.22363321,0.845011901,0.137948442,0.122938531,0.044620826
id_5122,0.754582614,0.469581334,0.156240103,0.837051833,0.088222841,0.076461769,0.044643204
id_6382,0.79204223,0.529437418,0.166872785,0.83965961,0.095249727,0.689655172,0.04464795
id_3198,0.799854587,0.539904056,0.171284217,0.840307411,0.114905467,0.100449775,0.044653086
id_1826,0.780984057,0.50670519,0.165975417,0.839228582,0.094826323,0.139430285,0.044708558
id_0850,0.771528798,0.500599651,0.157333534,0.837345974,0.092253326,0.071964018,0.044724046
id_0070,0.802988533,0.549062364,0.175944499,0.840659115,0.108187992,0.145427286,0.044735553
id_6597,0.817405873,0.562745312,0.184149008,0.841433348,0.109669907,0.130434783,0.04481371
id_4823,0.823255205,0.579753598,0.188417163,0.842307434,0.118577687,0.173913043,0.044852757
id_6479,0.812407719,0.56067379,0.176502526,0.841220246,0.116110541,0.077961019,0.044891961
id_5116,0.650349466,0.333842128,0.143812684,0.830900523,0.068974221,0.04047976,0.044892298
id_5567,0.800743066,0.540285652,0.172815021,0.840352428,0.104312212,0.133433283,0.044898423
id_0792,0.860052134,0.66146969,0.214825428,0.844760195,0.142654746,0.215892054,0.0448989
id_4233,0.796177055,0.531617968,0.169029485,0.840057605,0.092342893,0.169415292,0.044902948
id_1622,0.791793471,0.52376799,0.163584948,0.83978674,0.087001482,0.059970015,0.044906352
id_5595,0.861486788,0.657108591,0.221747983,0.845062284,0.137793737,0.266866567,0.044912408
id_4137,0.83343868,0.611753162,0.191237463,0.842702326,0.115442865,0.142428786,0.044919761
id_3685,0.887482703,0.713366768,0.216989669,0.845439626,0.147149348,0.226386807,0.044920016
id_5031,0.814677413,0.562799826,0.174888772,0.841026888,0.099776898,0.125937031,0.044920378
id_4292,0.749286397,0.455189708,0.15688108,0.836313694,0.091748498,0.133433283,0.044926944
id_3673,0.833685871,0.599869167,0.197986577,0.842279282,0.134219226,0.15892054,0.044933456
id_6755,0.837096667,0.603358046,0.188009954,0.842319128,0.115841842,0.283358321,0.044937235
id_0062,0.786042687,0.518916267,0.163690521,0.839257203,0.099768756,0.4017991,0.044972547
id_6415,0.81420574,0.563781073,0.186878818,0.842221715,0.117853014,0.136431784,0.044996614
id_3995,0.83239398,0.602158744,0.211085137,0.843148797,0.141441529,0.305847076,0.045010675
id_0567,0.816130646,0.565852595,0.189012895,0.841488152,0.123422411,0.385307346,0.045024669
id_4260,0.820900818,0.578772351,0.184111304,0.842151503,0.113846956,0.179910045,0.045039338
id_2006,0.731992954,0.441615787,0.129070206,0.79553227,0.069674467,0.248875562,0.045081949
id_4934,0.8069498,0.553477976,0.18383229,0.841407775,0.10733304,0.329835082,0.045118926
id_4125,0.833954644,0.626471871,0.212668728,0.84430321,0.148525412,0.536731634,0.045132673
id_3867,0.864401247,0.64571522,0.202707186,0.843637089,0.132932728,0.164917541,0.045142784
id_0607,0.835842216,0.600141736,0.191486313,0.842920082,0.118178709,0.248875562,0.045148895
id_0975,0.756616784,0.468163977,0.143601538,0.835506166,0.075748693,0.176911544,0.045167053
id_6750,0.7467552,0.446358482,0.145433979,0.836468499,0.076815347,0.029985007,0.045172677
id_6631,0.779701154,0.50496075,0.150094261,0.839126876,0.097643591,0.092953523,0.045195232
id_3792,0.839055548,0.606301788,0.185717518,0.842270462,0.116949208,0.127436282,0.045238518
id_5160,0.774922308,0.500272569,0.159791871,0.837950587,0.092489456,0.16191904,0.045303074
id_2030,0.806862225,0.552878325,0.182799186,0.84157233,0.109767616,0.326836582,0.045324418
id_3519,0.84599415,0.627671173,0.186230299,0.842593467,0.112625596,0.073463268,0.045373529
id_3532,0.83266788,0.606519843,0.210496946,0.843904616,0.161732376,0.463268366,0.045395917
id_4957,0.753137804,0.459060183,0.155274866,0.837359654,0.085316006,0.044977511,0.04540754
id_3503,0.798769013,0.535324902,0.170198326,0.84020335,0.097855293,0.142428786,0.045420641
id_0094,0.801531632,0.542956825,0.172701908,0.840489151,0.102960575,0.145427286,0.045452689
id_2906,0.841293676,0.616441343,0.227509238,0.842939475,0.164109955,0.12143928,0.045498675
id_0622,0.820484239,0.575392499,0.184141467,0.841645754,0.109743189,0.166416792,0.045621394
id_2562,0.826101728,0.59392717,0.188469949,0.842202576,0.106942205,0.322338831,0.045632593
id_0710,0.834785992,0.607991714,0.200309177,0.84344321,0.121867214,0.152923538,0.045664547
id_5425,0.750150357,0.459005669,0.157424025,0.837474844,0.094126077,0.04197901,0.045671957
id_0103,0.826247035,0.583296991,0.185928663,0.841891527,0.113154852,0.128935532,0.045685949
id_5140,0.830595039,0.593654601,0.182731317,0.842078158,0.114376211,0.139430285,0.045688845
id_1567,0.787422138,0.51575447,0.133820979,0.835236715,0.085478854,0.341829085,0.04569026
id_1672,0.843952446,0.654819014,0.188794209,0.842974496,0.119546631,0.413793103,0.045691384
id_1977,0.757126021,0.459496293,0.152839152,0.835982246,0.091292524,0.11994003,0.045704094
id_4663,0.783517259,0.51122983,0.165372144,0.839118231,0.097798297,0.142428786,0.045730038
id_3446,0.788012174,0.524204099,0.165998039,0.839397423,0.095705701,0.724137931,0.04573646
id_6397,0.774113384,0.497873964,0.161337757,0.838145518,0.087726155,0.292353823,0.045745317
id_4321,0.87174301,0.680549498,0.224636151,0.844753149,0.153736545,0.27886057,0.045750762
id_3357,0.832519872,0.596543829,0.178666767,0.842124527,0.106877066,0.163418291,0.045761034
id_6413,0.781853398,0.51575447,0.157197798,0.83830404,0.089452343,0.100449775,0.045773482
id_5284,0.820986948,0.577136939,0.178289722,0.841636378,0.107520315,0.203898051,0.045829002
id_1815,0.796607705,0.539358918,0.16948194,0.840150403,0.110964548,0.338830585,0.045881036
id_6672,0.80660122,0.551133886,0.174549431,0.840842267,0.111282101,0.250374813,0.045918161
id_3886,0.876776412,0.674334932,0.250689993,0.84482921,0.185548879,0.20089955,0.04593249
id_0516,0.859568415,0.648277366,0.248819848,0.844828933,0.192868891,0.413793103,0.045942964
id_4045,0.823852253,0.582751853,0.185521454,0.841606273,0.113236276,0.143928036,0.045943935
id_1658,0.806145916,0.54944396,0.175755976,0.840878047,0.103416549,0.202398801,0.04604421
id_0222,0.801791733,0.551351941,0.179941181,0.84145572,0.107976289,0.419790105,0.046053323
id_1844,0.810959361,0.559201919,0.176638263,0.841038552,0.088963799,0.106446777,0.04605969
id_6447,0.799066964,0.537887048,0.169210467,0.840346179,0.096129106,0.211394303,0.046096192
id_5312,0.793516587,0.527529437,0.170492421,0.839838338,0.088361262,0.107946027,0.046157689
id_1954,0.773099183,0.508395116,0.160561044,0.838182627,0.096055824,0.166416792,0.046225224
id_3491,0.785455764,0.517226341,0.16774753,0.838747234,0.091292524,0.125937031,0.046225631
id_4277,0.748396169,0.462440035,0.158102707,0.837242858,0.090331721,0.074962519,0.046316122
id_1423,0.803808787,0.555494985,0.170326521,0.840641195,0.096984057,0.076461769,0.046354353
id_3053,0.811929662,0.55936546,0.177467763,0.841200672,0.107846011,0.233883058,0.046355424
id_3876,0.842569913,0.607283035,0.189487972,0.842606348,0.11695735,0.116941529,0.046374486
id_3061,0.839063561,0.614587876,0.199849182,0.842693003,0.135147459,0.112443778,0.046390349
id_3782,0.829134762,0.583296991,0.18383229,0.841879958,0.108806814,0.100449775,0.04649568
id_6719,0.80943386,0.556312691,0.177973004,0.841309676,0.109059228,0.185907046,0.046496451
id_6172,0.779225121,0.50583297,0.156579443,0.838415902,0.080731838,0.24137931,0.046611492
id_4779,0.669448062,0.349105975,0.136120956,0.819732584,0.077157327,0.032983508,0.046617794
id_4264,0.780516463,0.508122547,0.165002639,0.837532752,0.088450828,0.394302849,0.046619083
id_1414,0.751338862,0.460150458,0.151775884,0.837318243,0.086154673,0.076461769,0.046627589
id_4214,0.835484031,0.626362843,0.220737501,0.844089799,0.150732001,0.251874063,0.046629417
id_4279,0.733217662,0.440743567,0.154369957,0.834627497,0.085283437,0.182908546,0.0466326
id_6743,0.801697861,0.541157872,0.171600935,0.840406694,0.11430293,0.116941529,0.046640746
id_2903,0.80879948,0.558002617,0.178568735,0.841452603,0.101934633,0.122938531,0.046722556
id_4354,0.842428456,0.614751417,0.193680718,0.842796565,0.125808133,0.157421289,0.04672604
id_1809,0.838281294,0.616550371,0.18748209,0.842447739,0.113741104,0.24137931,0.046738349
id_2722,0.754417854,0.467727867,0.156918784,0.837443077,0.099434918,0.068965517,0.046744728
id_3216,0.859854091,0.652802006,0.201206546,0.843645428,0.137785594,0.163418291,0.046778849
id_3229,0.836121281,0.611098997,0.190264686,0.842580239,0.126296676,0.151424288,0.046783892
id_4141,0.818598147,0.586840384,0.181419199,0.841590312,0.109832755,0.248875562,0.046794178
id_1716,0.78990255,0.535052333,0.163788553,0.839427777,0.099182504,0.077961019,0.046824626
id_1845,0.816364441,0.562036633,0.179043813,0.841876544,0.10658394,0.217391304,0.046849055
id_5186,0.80178791,0.541103358,0.171502903,0.840409934,0.094093507,0.170914543,0.046872935
id_0786,0.794426895,0.529110336,0.166209185,0.839941758,0.089045223,0.056971514,0.046907113
id_5963,0.82419243,0.575392499,0.181916899,0.84161335,0.104198218,0.142428786,0.046908759
id_3195,0.755212047,0.472307021,0.139944197,0.835798177,0.0821649,0.068965517,0.046920177
id_6181,0.764901068,0.489042739,0.132063947,0.836879565,0.084159786,0.130434783,0.046940927
id_4209,0.806729294,0.551569996,0.172596335,0.840895282,0.100477144,0.202398801,0.046942779
id_1374,0.821239775,0.592237244,0.191931227,0.841276878,0.11756803,0.074962519,0.046986133
id_0841,0.802303356,0.542793284,0.173538949,0.840572939,0.099231358,0.184407796,0.046989499
id_2440,0.783621435,0.505560401,0.163456753,0.838817513,0.090991255,0.077961019,0.046990187
id_5274,0.75000086,0.45551679,0.144649725,0.834427006,0.080674842,0.110944528,0.047013249
id_0099,0.820055304,0.571522024,0.186675213,0.841928855,0.11444135,0.130434783,0.047041326
id_2688,0.847517547,0.631432621,0.201364905,0.843303562,0.125897699,0.313343328,0.047047762
id_0919,0.786651339,0.512374618,0.163381344,0.83879778,0.105932548,0.290854573,0.047072258
id_4210,0.823114001,0.579426515,0.183040495,0.84187314,0.110622567,0.191904048,0.04708129
id_3880,0.813014696,0.563017881,0.186313249,0.841300465,0.126109401,0.052473763,0.047136818
id_6165,0.761890282,0.477213258,0.155206998,0.838215225,0.103937662,0.067466267,0.047161108
id_3981,0.821261403,0.576101177,0.198868864,0.841515334,0.138493983,0.127436282,0.047181271
id_6291,0.779288973,0.504415613,0.159218762,0.838990512,0.091764783,0.139430285,0.04720513
id_6359,0.770107387,0.478957697,0.134514742,0.82943024,0.04540199,0.368815592,0.047234797
id_0466,0.824499563,0.582533799,0.190747304,0.842177597,0.126264107,0.272863568,0.047280189
id_5613,0.796691092,0.534343655,0.169685544,0.840147783,0.088165844,0.07946027,0.047291457
id_6523,0.859901315,0.645551679,0.241414675,0.843225539,0.161300829,0.068965517,0.047306654
id_6757,0.736731616,0.417139119,0.150237539,0.834571254,0.090502711,0.15892054,0.04732015
id_1519,0.825274699,0.575228958,0.175099917,0.841497617,0.099052225,0.116941529,0.047320231
id_0606,0.77301737,0.501798953,0.157288289,0.837939029,0.098579966,0.104947526,0.047320449
id_4446,0.820276512,0.576264719,0.19427645,0.841968555,0.116428095,0.149925037,0.047343025
id_5143,0.759122434,0.477649368,0.153253902,0.837238808,0.088833521,0.137931034,0.047371536
id_5108,0.835114144,0.600468818,0.184269663,0.842474102,0.114921752,0.220389805,0.047382324
id_4829,0.771247752,0.489696904,0.159301712,0.838219463,0.088467113,0.08095952,0.047392472
id_5788,0.806189547,0.549552987,0.17379534,0.840712177,0.096300096,0.128935532,0.047398489
id_4444,0.817357305,0.573648059,0.184352613,0.841780186,0.123226994,0.172413793,0.047429583
id_6301,0.804511291,0.54448321,0.172158962,0.840575286,0.104133079,0.122938531,0.047431016
id_4146,0.856417844,0.645933275,0.250305407,0.844059625,0.203201589,0.176911544,0.047474487
id_2764,0.80150148,0.541757523,0.17022849,0.840345685,0.096715358,0.274362819,0.047545079
id_6482,0.765635864,0.489097253,0.158215821,0.837585566,0.084053935,0.139430285,0.047564486
id_4151,0.7975453,0.533907545,0.170884549,0.840149671,0.099858322,0.182908546,0.047604697
id_5298,0.798292147,0.535433929,0.167491139,0.840214479,0.095917404,0.140929535,0.047644611
id_3851,0.837629529,0.60750109,0.184782445,0.84214136,0.10988161,0.16191904,0.047649184
id_4959,0.739043399,0.437527257,0.091418445,0.837037606,0.075097302,0.025487256,0.047652335
id_2222,0.8007298,0.541648495,0.171080612,0.840401894,0.100672562,0.131934033,0.047655776
id_4316,0.815062637,0.561164413,0.175605158,0.841347525,0.107471461,0.178410795,0.047673162
id_1563,0.821928195,0.593709115,0.193635472,0.842804636,0.126312961,0.209895052,0.047735534
id_6494,0.805270504,0.546445704,0.173305181,0.840646428,0.100029313,0.16191904,0.047769439
id_3421,0.842078726,0.620693415,0.189947968,0.842952604,0.120189881,0.193403298,0.047780646
id_3318,0.797447683,0.534507196,0.169723249,0.840158356,0.095046167,0.112443778,0.047799636
id_3213,0.824551141,0.583515046,0.182060176,0.841757576,0.110337584,0.166416792,0.047799968
id_5867,0.820792381,0.573102922,0.186554558,0.841999052,0.113773674,0.1994003,0.047807698
id_5984,0.782187161,0.504415613,0.159965312,0.839066837,0.09097497,0.157421289,0.047811299
id_5392,0.805626369,0.551133886,0.174338285,0.840796366,0.105745273,0.211394303,0.047832058
id_0692,0.809918415,0.558111644,0.179496267,0.84101093,0.10909994,0.173913043,0.04787035
id_3707,0.741242003,0.386284344,0.156059121,0.837196311,0.089875747,0.049475262,0.047883874
id_6171,0.794360786,0.528347143,0.170122917,0.839954579,0.102431319,0.181409295,0.047909913
id_4211,0.862612931,0.664304405,0.213769701,0.844100502,0.140790138,0.302848576,0.047949234
id_4323,0.825276345,0.579426515,0.1946912,0.842344544,0.119953751,0.340329835,0.047950857
id_6562,0.867360044,0.670082861,0.229115451,0.843793914,0.157368053,0.112443778,0.047975712
id_5398,0.818973562,0.572884867,0.185151949,0.841560247,0.107096911,0.205397301,0.048032852
id_3046,0.740452636,0.4531727,0.150131966,0.834615227,0.084957741,0.065967016,0.048044615
id_6441,0.801368178,0.541812037,0.174308122,0.840631027,0.100167733,0.317841079,0.04805823
id_4427,0.814500331,0.564598779,0.176404494,0.841337978,0.105484717,0.169415292,0.04808065
id_1890,0.780052148,0.505996511,0.161005957,0.838681281,0.102545312,0.250374813,0.048098138
id_6504,0.787174808,0.51619058,0.164685921,0.839473621,0.086675786,0.116941529,0.048148909
id_3745,0.805806719,0.54857174,0.173833044,0.840663453,0.099557054,0.12143928,0.048153876
id_0768,0.830516347,0.596053205,0.201342282,0.842584272,0.112413894,0.182908546,0.04824708
id_5113,0.812942638,0.561764065,0.179164467,0.841420603,0.106486231,0.143928036,0.048270918
id_1946,0.759320012,0.475741387,0.16028203,0.837831488,0.086032537,0.037481259,0.048272184
id_6569,0.864033761,0.652965547,0.251006711,0.843525288,0.171389255,0.071964018,0.048303084
id_6184,0.766512939,0.485444832,0.148646407,0.837142529,0.089940886,0.16041979,0.048367629
